"cell_id","total_counts","total_genes","log_counts","log_genes","is_count_outlier","is_gene_outlier","is_potential_doublet"
"0",8018,2644,3.9040660519145,3.4222614508136,FALSE,FALSE,FALSE
"0",15203,4783,4.18192929550323,3.67970038087196,FALSE,FALSE,FALSE
"0",4075,1758,3.610127613076,3.24501887073775,FALSE,FALSE,FALSE
"0",9399,3520,3.97308164960137,3.54654266347813,FALSE,FALSE,FALSE
"0",3757,2103,3.57484119506338,3.32283927268632,FALSE,FALSE,FALSE
"0",2608,1086,3.41630758705988,3.03582982525283,FALSE,FALSE,FALSE
"0",7473,2733,3.87349498225617,3.43663963169266,FALSE,FALSE,FALSE
"0",16547,3937,4.21871926690049,3.59516541479023,FALSE,FALSE,FALSE
"0",23982,5918,4.37988539864375,3.77217496082461,TRUE,TRUE,TRUE
"0",7519,2677,3.87616008482563,3.42764837118693,FALSE,FALSE,FALSE
"0",12232,3500,4.08749747240426,3.54406804435028,FALSE,FALSE,FALSE
"0",9623,3054,3.98331048579412,3.4848690327204,FALSE,FALSE,FALSE
"0",12044,3459,4.08077074684072,3.53895056201436,FALSE,FALSE,FALSE
"0",8294,2689,3.918764031028,3.4295908022233,FALSE,FALSE,FALSE
"0",11922,3431,4.07634911749346,3.53542071805617,FALSE,FALSE,FALSE
"0",5227,2058,3.71825250009775,3.31344537042641,FALSE,FALSE,FALSE
"0",1505,688,3.17753649992986,2.83758843823551,FALSE,FALSE,FALSE
"0",5491,2223,3.73965144370938,3.34693946269899,FALSE,FALSE,FALSE
"0",13161,3691,4.11928888912461,3.56714404519566,FALSE,FALSE,FALSE
"0",1923,952,3.28397928423848,2.97863694838447,FALSE,FALSE,FALSE
"0",11027,3357,4.04245737457432,3.52595134124801,FALSE,FALSE,FALSE
"0",4327,1761,3.63618689519872,3.24575935596728,FALSE,FALSE,FALSE
"0",19692,6074,4.29428982710072,3.78347478758225,FALSE,TRUE,FALSE
"0",6973,2378,3.84341966520492,3.37621185028267,FALSE,FALSE,FALSE
"0",3115,1351,3.49345805099519,3.13065534902203,FALSE,FALSE,FALSE
"0",11406,3173,4.05713336724909,3.50147007210041,FALSE,FALSE,FALSE
"0",1996,1127,3.30016053695135,3.05192391604611,FALSE,FALSE,FALSE
"0",5657,2141,3.75258617874041,3.33061666729444,FALSE,FALSE,FALSE
"0",3898,2017,3.5908418347816,3.30470589821277,FALSE,FALSE,FALSE
"0",5852,2301,3.76730431745327,3.36191661866864,FALSE,FALSE,FALSE
"0",8462,2985,3.92747302099528,3.47494433546539,FALSE,FALSE,FALSE
"0",5148,2119,3.71163853823235,3.32613095671079,FALSE,FALSE,FALSE
"0",5867,2309,3.76841608821633,3.36342393291718,FALSE,FALSE,FALSE
"0",13524,3764,4.13110516209373,3.57564961475522,FALSE,FALSE,FALSE
"0",5022,2497,3.7008767083769,3.39741854235135,FALSE,FALSE,FALSE
"0",2161,1067,3.33465476688324,3.02816441942447,FALSE,FALSE,FALSE
"0",5466,2164,3.73766962735664,3.33525725643453,FALSE,FALSE,FALSE
"0",1930,945,3.28555730900777,2.97543180850926,FALSE,FALSE,FALSE
"0",4267,1837,3.63012264285931,3.26410915630581,FALSE,FALSE,FALSE
"0",6547,2530,3.816042340922,3.40312052117582,FALSE,FALSE,FALSE
"0",3791,1876,3.57875378442643,3.27323283404305,FALSE,FALSE,FALSE
"0",6531,2240,3.81497968376076,3.35024801833416,FALSE,FALSE,FALSE
"0",7570,2609,3.87909587950007,3.41647407910022,FALSE,FALSE,FALSE
"0",5465,2103,3.73759016628572,3.32283927268632,FALSE,FALSE,FALSE
"0",5237,2122,3.71908257390149,3.32674537956532,FALSE,FALSE,FALSE
"0",14763,3950,4.16917461975374,3.59659709562646,FALSE,FALSE,FALSE
"0",2070,858,3.31597034545692,2.9334872878487,FALSE,FALSE,FALSE
"0",5147,2064,3.71155416825017,3.31470969295517,FALSE,FALSE,FALSE
"0",5594,2124,3.74772246203551,3.32715451240943,FALSE,FALSE,FALSE
"0",5612,2233,3.74911766235632,3.34888872307144,FALSE,FALSE,FALSE
"0",5124,2326,3.70960912107265,3.36660971039243,FALSE,FALSE,FALSE
"0",5186,2064,3.71483251243333,3.31470969295517,FALSE,FALSE,FALSE
"0",4674,1842,3.66968870805621,3.26528962586083,FALSE,FALSE,FALSE
"0",8396,3235,3.92407242991036,3.50987428500472,FALSE,FALSE,FALSE
"0",5320,2303,3.72591163229505,3.36229393796423,FALSE,FALSE,FALSE
"0",2011,905,3.30341207059674,2.9566485792052,FALSE,FALSE,FALSE
"0",2648,1197,3.42291798076766,3.07809415040641,FALSE,FALSE,FALSE
"0",6599,2401,3.81947812836212,3.38039216005703,FALSE,FALSE,FALSE
"0",7394,2614,3.86887944623709,3.41730558324453,FALSE,FALSE,FALSE
"0",2463,1432,3.3914644118391,3.15594301797184,FALSE,FALSE,FALSE
"0",7934,2789,3.89949219613813,3.44544851426605,FALSE,FALSE,FALSE
"0",9548,3168,3.97991241033472,3.50078517291746,FALSE,FALSE,FALSE
"0",9217,3282,3.9645895874899,3.51613857671707,FALSE,FALSE,FALSE
"0",3564,1599,3.55193769536484,3.20384846374623,FALSE,FALSE,FALSE
"0",7743,2878,3.88890925926353,3.45909078960059,FALSE,FALSE,FALSE
"0",4859,2033,3.68654689906301,3.30813737863804,FALSE,FALSE,FALSE
"0",5701,2314,3.75595104100413,3.36436335461573,FALSE,FALSE,FALSE
"0",8197,2664,3.91365493508662,3.42553422049826,FALSE,FALSE,FALSE
"0",3262,1547,3.51348395670426,3.18949031369937,FALSE,FALSE,FALSE
"0",19533,4783,4.29076895006656,3.67970038087196,FALSE,FALSE,FALSE
"0",5676,2245,3.75404238678544,3.35121634533934,FALSE,FALSE,FALSE
"0",3105,1326,3.4920616045126,3.12254352406875,FALSE,FALSE,FALSE
"0",6760,2450,3.82994669594164,3.38916608436453,FALSE,FALSE,FALSE
"0",9832,2835,3.9926418698784,3.45255306322893,FALSE,FALSE,FALSE
"0",4386,1884,3.6420686273415,3.27508089845686,FALSE,FALSE,FALSE
"0",3152,1364,3.49858620881752,3.13481437032046,FALSE,FALSE,FALSE
"0",5693,2363,3.75534118381155,3.37346372163237,FALSE,FALSE,FALSE
"0",4972,1941,3.69653111996961,3.28802553538836,FALSE,FALSE,FALSE
"0",6566,2459,3.81730087839332,3.39075852873872,FALSE,FALSE,FALSE
"0",5650,2238,3.75204844781944,3.34986008219233,FALSE,FALSE,FALSE
"0",10054,3247,4.00233888089206,3.511482288626,FALSE,FALSE,FALSE
"0",5352,2300,3.72851610475977,3.36172783601759,FALSE,FALSE,FALSE
"0",6738,2570,3.8285310066451,3.40993312333129,FALSE,FALSE,FALSE
"0",4088,1932,3.61151088712666,3.28600712207947,FALSE,FALSE,FALSE
"0",4132,1858,3.61616031284758,3.26904570965762,FALSE,FALSE,FALSE
"0",7263,2548,3.8611160441614,3.40619942366331,FALSE,FALSE,FALSE
"0",6814,2594,3.83340212923186,3.41396997174806,FALSE,FALSE,FALSE
"0",5896,2172,3.770557474851,3.33685982091681,FALSE,FALSE,FALSE
"0",10683,3328,4.02869322839392,3.52218331761869,FALSE,FALSE,FALSE
"0",2078,981,3.31764554322116,2.99166900737995,FALSE,FALSE,FALSE
"0",1403,679,3.14705767102836,2.8318697742805,FALSE,FALSE,FALSE
"0",6776,2644,3.83097339732265,3.4222614508136,FALSE,FALSE,FALSE
"0",18049,4842,4.25645314493904,3.68502478510571,FALSE,FALSE,FALSE
"0",3216,1434,3.50731604007641,3.15654915133178,FALSE,FALSE,FALSE
"0",6570,2460,3.81756536955978,3.39093510710338,FALSE,FALSE,FALSE
"0",6380,2564,3.80482067872116,3.40891802084678,FALSE,FALSE,FALSE
"0",10542,3267,4.02292301187894,3.51414913447544,FALSE,FALSE,FALSE
"0",4719,2399,3.67384997734295,3.38003024796783,FALSE,FALSE,FALSE
"0",7744,2745,3.88896534430034,3.43854234878611,FALSE,FALSE,FALSE
"0",4765,1950,3.67806290497435,3.29003461136252,FALSE,FALSE,FALSE
"0",6043,2352,3.78125259424846,3.3714373174041,FALSE,FALSE,FALSE
"0",6666,2523,3.82386530932451,3.40191725051757,FALSE,FALSE,FALSE
"0",27624,5358,4.4412865653414,3.72900270927219,TRUE,FALSE,FALSE
"0",7008,2564,3.84559409316002,3.40891802084678,FALSE,FALSE,FALSE
"0",17961,4433,4.25433051286535,3.64669773129933,FALSE,FALSE,FALSE
"0",4884,2600,3.68877565527285,3.41497334797082,FALSE,FALSE,FALSE
"0",7329,2697,3.8650447216931,3.43088094645289,FALSE,FALSE,FALSE
"0",8016,2737,3.90395770852317,3.43727479741012,FALSE,FALSE,FALSE
"0",2870,1342,3.45788189673399,3.12775251583297,FALSE,FALSE,FALSE
"0",5952,2339,3.77466292253782,3.36903022180915,FALSE,FALSE,FALSE
"0",3180,1408,3.50242711998443,3.14860265480609,FALSE,FALSE,FALSE
"0",6931,2730,3.84079589884709,3.43616264704076,FALSE,FALSE,FALSE
"0",34699,6564,4.54031695891941,3.81716857238106,TRUE,TRUE,TRUE
"0",5289,2075,3.72337356701898,3.31701810104811,FALSE,FALSE,FALSE
"0",3511,1477,3.54543082946535,3.16938049531195,FALSE,FALSE,FALSE
"0",2976,1213,3.47363292687384,3.08386080086657,FALSE,FALSE,FALSE
"0",7728,2731,3.88806711340744,3.43632170013973,FALSE,FALSE,FALSE
"0",2551,954,3.40671045860979,2.9795483747041,FALSE,FALSE,FALSE
"0",5191,2108,3.71525102887885,3.32387060654051,FALSE,FALSE,FALSE
"0",3010,1392,3.47856649559384,3.14363923527454,FALSE,FALSE,FALSE
"0",6352,2379,3.80291048941904,3.37639444203727,FALSE,FALSE,FALSE
